Wall time,Step,Value
1606342740.5803082,245,100.0
1606342743.922847,485,700.0
1606342747.752815,725,400.0
1606342751.3708668,965,800.0
1606342754.3726976,1205,700.0
1606342757.4841728,1445,1100.0
1606342761.7400062,1685,400.0
1606342765.18725,1925,600.0
1606342769.242954,2165,100.0
1606342772.807768,2405,400.0
1606342777.3043413,2645,200.0
1606342781.1187284,2885,400.0
1606342785.579885,3125,0.0
1606342789.5328732,3365,800.0
1606342793.3568716,3605,300.0
1606342796.6134834,3845,900.0
1606342800.4544451,4085,800.0
1606342804.2283533,4325,400.0
1606342808.616831,4565,600.0
1606342812.8481295,4805,700.0
1606342816.3325467,5045,800.0
1606342819.5944524,5285,1300.0
1606342824.0995505,5525,0.0
1606342828.1281188,5765,500.0
1606342832.0412943,6005,500.0
1606342836.0196767,6245,500.0
1606342840.3134398,6485,300.0
1606342844.6042588,6725,0.0
1606342849.1372442,6965,300.0
1606342853.0897465,7205,1000.0
1606342857.37934,7445,100.0
1606342861.366524,7685,700.0
1606342864.3805988,7925,1100.0
1606342868.0245245,8165,800.0
1606342872.344167,8405,300.0
1606342876.331971,8645,500.0
1606342879.938435,8885,1000.0
1606342883.672423,9125,1000.0
1606342887.6718643,9365,200.0
1606342890.9142451,9605,1200.0
1606342894.2741141,9845,1100.0
1606342898.239485,10085,200.0
1606342902.710958,10325,300.0
1606342905.7448208,10565,1300.0
1606342909.8355806,10805,600.0
1606342913.83892,11045,300.0
1606342918.6862996,11285,0.0
1606342922.6899931,11525,900.0
1606342926.8360155,11765,400.0
1606342930.7172382,12005,300.0
1606342935.3679168,12245,100.0
1606342938.8069675,12485,200.0
1606342942.8273902,12725,100.0
1606342947.5471096,12965,400.0
1606342951.1471434,13205,700.0
1606342955.04278,13445,1000.0
1606342959.1665163,13685,600.0
1606342962.7726176,13925,200.0
1606342967.1551657,14165,300.0
1606342970.9027774,14405,800.0
1606342974.8034317,14645,600.0
1606342978.7663283,14885,900.0
1606342982.8363447,15125,400.0
1606342986.8247285,15365,300.0
1606342990.5611358,15605,500.0
1606342994.4811857,15845,500.0
1606342999.253592,16085,400.0
1606343004.0549266,16325,200.0
1606343008.2187269,16565,700.0
1606343013.009234,16805,100.0
1606343016.6429462,17045,800.0
1606343020.3509617,17285,700.0
1606343024.3229485,17525,500.0
1606343029.1590178,17765,200.0
1606343032.8734972,18005,1200.0
1606343036.79028,18245,1000.0
1606343041.3995163,18485,0.0
1606343045.5011594,18725,800.0
1606343050.3131661,18965,0.0
1606343054.0452824,19205,1200.0
1606343058.9220958,19445,400.0
1606343062.9635139,19685,900.0
1606343066.7759864,19925,900.0
1606343071.5358295,20165,200.0
1606343076.2764328,20405,200.0
1606343080.9130507,20645,1000.0
1606343085.098854,20885,600.0
1606343089.754585,21125,500.0
1606343093.919097,21365,1100.0
1606343098.586571,21605,400.0
1606343102.7332108,21845,300.0
1606343107.1034825,22085,400.0
1606343111.6570005,22325,200.0
1606343116.6696033,22565,200.0
1606343120.4420116,22805,1200.0
1606343124.0835536,23045,1200.0
1606343128.3968935,23285,600.0
1606343132.9215038,23525,400.0
1606343137.5577993,23765,800.0
1606343142.0048676,24005,600.0
1606343145.6574893,24245,600.0
1606343149.4797215,24485,1100.0
1606343154.2780933,24725,400.0
1606343158.7225199,24965,700.0
1606343163.1909316,25205,500.0
1606343168.4107459,25445,100.0
1606343173.1843057,25685,200.0
1606343177.4657462,25925,900.0
1606343181.5795157,26165,200.0
1606343184.9766862,26405,1400.0
1606343188.844177,26645,600.0
1606343193.3020918,26885,700.0
1606343197.9731255,27125,200.0
1606343201.9299088,27365,800.0
1606343205.6520925,27605,1200.0
1606343210.6819646,27845,100.0
1606343215.3563042,28085,500.0
1606343219.673003,28325,600.0
1606343223.794567,28565,1000.0
1606343228.3672318,28805,500.0
1606343232.228948,29045,1400.0
1606343237.15331,29285,100.0
1606343241.5712492,29525,900.0
1606343245.8073983,29765,400.0
1606343249.6906686,30005,1000.0
1606343253.399684,30245,1100.0
1606343258.2660415,30485,300.0
1606343262.0986874,30725,800.0
1606343266.0375311,30965,1000.0
1606343270.6569164,31205,100.0
1606343275.0612605,31445,200.0
1606343279.566718,31685,500.0
1606343283.8012743,31925,700.0
1606343287.813306,32165,1000.0
1606343292.2508924,32405,400.0
1606343296.7904084,32645,400.0
1606343306.1055849,32885,800.0
1606343310.9633815,33125,400.0
1606343315.1883783,33365,600.0
1606343319.5713856,33605,100.0
1606343324.1139364,33845,200.0
1606343328.0620615,34085,300.0
1606343332.3423345,34325,300.0
1606343337.3295271,34565,600.0
