Wall time,Step,Value
1606342986.4333572,17045,600.0
1606342990.790704,17285,0.0
1606342995.0079272,17525,500.0
1606342999.1739283,17765,600.0
1606343002.7537894,18005,900.0
1606343007.6097279,18245,700.0
1606343012.1051602,18485,600.0
1606343016.7045133,18725,200.0
1606343021.0569725,18965,300.0
1606343025.8084376,19205,0.0
1606343030.3656993,19445,500.0
1606343034.5724652,19685,300.0
1606343039.257706,19925,600.0
1606343043.837357,20165,800.0
1606343048.6469555,20405,200.0
1606343053.2721171,20645,700.0
1606343057.1169508,20885,1000.0
1606343061.1614573,21125,400.0
1606343065.856883,21365,600.0
1606343070.575914,21605,300.0
1606343075.0471885,21845,800.0
1606343079.5233183,22085,800.0
1606343083.394894,22325,1000.0
1606343088.4379997,22565,400.0
1606343092.7354848,22805,500.0
1606343097.0594206,23045,800.0
1606343102.2362719,23285,100.0
1606343106.3375707,23525,1300.0
1606343110.9170983,23765,600.0
1606343114.5499523,24005,700.0
1606343118.9363117,24245,600.0
1606343123.136589,24485,900.0
1606343127.4834375,24725,700.0
1606343132.317777,24965,300.0
1606343136.6982522,25205,200.0
1606343141.3867567,25445,200.0
1606343145.8558347,25685,600.0
1606343150.538317,25925,300.0
1606343154.5245917,26165,1000.0
1606343158.9316525,26405,600.0
1606343163.1253834,26645,600.0
1606343168.1585042,26885,200.0
1606343172.2219431,27125,900.0
1606343176.272832,27365,800.0
1606343180.5821755,27605,400.0
1606343184.8735678,27845,400.0
1606343188.9882812,28085,1000.0
1606343193.6961432,28325,400.0
1606343198.405182,28565,600.0
1606343202.4676905,28805,700.0
1606343206.3693917,29045,900.0
1606343210.658209,29285,600.0
1606343214.8907743,29525,400.0
1606343219.5395806,29765,700.0
1606343224.0793378,30005,400.0
1606343228.1312647,30245,800.0
1606343233.0988688,30485,400.0
1606343237.2198086,30725,700.0
1606343242.3462512,30965,100.0
1606343247.2087429,31205,300.0
1606343252.1242797,31445,100.0
1606343255.9153934,31685,700.0
1606343260.1205118,31925,800.0
1606343264.6700666,32165,900.0
1606343268.9049351,32405,800.0
1606343273.1382864,32645,700.0
1606343280.9683278,32885,1400.0
1606343285.2770245,33125,300.0
1606343289.905473,33365,700.0
1606343294.603727,33605,100.0
1606343299.8105643,33845,400.0
1606343304.6742518,34085,200.0
1606343308.8800573,34325,600.0
1606343313.5661922,34565,500.0
1606343317.8339074,34805,400.0
1606343321.9202776,35045,700.0
1606343325.7491941,35285,800.0
1606343329.870412,35525,400.0
1606343333.8335369,35765,1000.0
1606343338.969923,36005,300.0
1606343343.3119583,36245,400.0
1606343347.4725158,36485,600.0
1606343351.6538022,36725,700.0
1606343355.6167917,36965,800.0
1606343359.2034438,37205,1500.0
1606343362.2644444,37445,1000.0
1606343366.5404706,37685,200.0
1606343370.861644,37925,500.0
1606343375.0648017,38165,500.0
1606343379.6268818,38405,600.0
1606343384.4808133,38645,500.0
1606343389.2485154,38885,300.0
1606343394.2176642,39125,200.0
1606343399.1428964,39365,500.0
1606343403.6821785,39605,900.0
1606343408.1278856,39845,500.0
1606343412.536342,40085,500.0
1606343417.2417927,40325,700.0
1606343422.0477815,40565,100.0
1606343427.0066035,40805,300.0
1606343431.2452738,41045,400.0
1606343436.3311388,41285,200.0
1606343440.8137598,41525,400.0
1606343445.20665,41765,800.0
1606343450.187553,42005,200.0
1606343454.1736605,42245,700.0
1606343458.314428,42485,700.0
1606343462.1197033,42725,1300.0
1606343465.9539704,42965,1200.0
1606343470.9480374,43205,300.0
1606343474.7852492,43445,1200.0
1606343479.0262558,43685,400.0
1606343483.404926,43925,200.0
1606343488.0254316,44165,700.0
1606343492.5393739,44405,800.0
1606343496.5771408,44645,700.0
1606343501.0348375,44885,400.0
1606343505.0168602,45125,800.0
1606343509.9009547,45365,400.0
1606343513.6472318,45605,600.0
1606343517.4401782,45845,600.0
1606343521.8565428,46085,400.0
1606343525.9495835,46325,800.0
1606343530.2171152,46565,800.0
1606343534.8844957,46805,600.0
1606343538.3793101,47045,400.0
1606343542.6476152,47285,500.0
1606343547.5192537,47525,100.0
1606343552.2135444,47765,900.0
1606343556.0070927,48005,1400.0
1606343560.0325897,48245,900.0
1606343564.9050827,48485,500.0
1606343569.3385823,48725,400.0
1606343573.8393483,48965,700.0
1606343578.1771657,49205,200.0
1606343582.7903614,49445,200.0
1606343587.063751,49685,800.0
1606343591.8323905,49925,300.0
1606343596.377439,50165,500.0
1606343600.128823,50405,800.0
1606343604.358996,50645,300.0
1606343608.3914404,50885,900.0
1606343612.7695253,51125,600.0
1606343616.9619079,51365,700.0
1606343621.0961235,51605,900.0
1606343625.539552,51845,400.0
1606343629.8269393,52085,400.0
1606343634.0196025,52325,600.0
1606343638.6878788,52565,500.0
1606343642.9033897,52805,900.0
1606343647.2781737,53045,600.0
1606343651.5684972,53285,900.0
1606343656.593927,53525,100.0
1606343661.2294006,53765,600.0
1606343665.871758,54005,100.0
1606343670.8993845,54245,300.0
1606343674.8640404,54485,900.0
1606343678.7707992,54725,800.0
1606343682.7939517,54965,800.0
1606343686.7998323,55205,700.0
1606343691.0788608,55445,900.0
1606343695.8664813,55685,0.0
1606343700.3956838,55925,500.0
1606343704.9661174,56165,400.0
1606343709.4877458,56405,700.0
1606343713.8115234,56645,1100.0
1606343718.0612285,56885,900.0
1606343723.1608167,57125,600.0
1606343727.4837427,57365,400.0
1606343731.8574092,57605,800.0
1606343735.708454,57845,900.0
1606343739.7920818,58085,400.0
1606343744.411715,58325,900.0
1606343747.8800683,58565,1500.0
1606343752.5440557,58805,300.0
1606343757.131711,59045,900.0
1606343761.5751185,59285,600.0
1606343766.4133897,59525,400.0
1606343770.3568096,59765,700.0
1606343775.3768466,60005,100.0
