Wall time,Step,Value
1606343194.1508894,29888,1200.0
1606343199.028476,30128,400.0
1606343202.859095,30368,1400.0
1606343207.7615101,30608,200.0
1606343212.585067,30848,200.0
1606343215.3575325,31088,400.0
1606343220.0137172,31328,800.0
1606343224.3828351,31568,500.0
1606343229.4707394,31808,400.0
1606343233.8791995,32048,700.0
1606343238.494624,32288,1500.0
1606343243.0844567,32528,400.0
1606343247.8771417,32768,300.0
1606343254.1659124,33008,1200.0
1606343258.2860537,33248,1400.0
1606343262.9404204,33488,500.0
1606343267.8619308,33728,200.0
1606343272.0621998,33968,1200.0
1606343276.699419,34208,600.0
1606343281.6007593,34448,700.0
1606343286.08503,34688,400.0
1606343288.3156614,34928,1500.0
1606343293.0145783,35168,1200.0
1606343297.801404,35408,200.0
1606343302.3614185,35648,400.0
1606343307.012583,35888,1100.0
1606343311.8809855,36128,700.0
1606343316.4726815,36368,500.0
1606343321.011801,36608,600.0
1606343323.8785172,36848,400.0
1606343329.4266503,37088,300.0
1606343333.3023763,37328,1500.0
1606343337.0351388,37568,1000.0
1606343341.5894256,37808,800.0
1606343346.241698,38048,1100.0
1606343351.1259189,38288,700.0
1606343356.0084045,38528,400.0
1606343358.4209414,38768,500.0
1606343362.2798183,39008,500.0
1606343366.0408747,39248,1100.0
1606343370.2259932,39488,1000.0
1606343375.2096875,39728,600.0
1606343378.9530702,39968,1800.0
1606343382.9897542,40208,1000.0
1606343387.753485,40448,900.0
1606343390.601489,40688,300.0
1606343395.5665028,40928,200.0
1606343399.678877,41168,800.0
1606343404.3915792,41408,600.0
1606343408.3356085,41648,700.0
1606343413.0375955,41888,400.0
1606343417.6484094,42128,400.0
1606343422.4617279,42368,300.0
1606343425.3195388,42608,400.0
1606343429.068706,42848,1700.0
1606343433.3895278,43088,1500.0
1606343437.832302,43328,600.0
1606343442.4929693,43568,700.0
1606343447.0515933,43808,500.0
1606343451.5195055,44048,1200.0
1606343456.139767,44288,100.0
1606343458.7443569,44528,0.0
1606343463.8989124,44768,400.0
1606343468.232639,45008,700.0
1606343472.8556495,45248,500.0
1606343477.131567,45488,500.0
1606343481.7826228,45728,500.0
1606343486.3387127,45968,1000.0
1606343490.6442761,46208,700.0
1606343493.018964,46448,600.0
1606343497.9801955,46688,700.0
