Wall time,Step,Value
1606329142.4687812,245,300.0
1606329144.2638197,485,1000.0
1606329146.3719335,725,600.0
1606329148.5935133,965,300.0
1606329150.5700133,1205,1000.0
1606329152.4756231,1445,900.0
1606329154.7381842,1685,100.0
1606329156.7584643,1925,800.0
1606329158.922229,2165,400.0
1606329161.0722363,2405,500.0
1606329163.2743814,2645,400.0
1606329165.3957028,2885,400.0
1606329167.3601816,3125,1000.0
1606329169.6443803,3365,100.0
1606329171.9136677,3605,200.0
1606329174.0302563,3845,600.0
1606329176.1775,4085,500.0
1606329178.0859997,4325,1300.0
1606329180.2238476,4565,800.0
1606329182.31719,4805,700.0
1606329184.2843525,5045,900.0
1606329186.4548604,5285,400.0
1606329188.6565783,5525,400.0
1606329190.7445931,5765,600.0
1606329192.651138,6005,1100.0
1606329194.7828002,6245,600.0
1606329196.8920789,6485,600.0
1606329199.1319027,6725,300.0
1606329201.0732365,6965,1100.0
1606329203.0361881,7205,1300.0
1606329205.2115178,7445,400.0
1606329207.1461878,7685,1000.0
1606329209.2456503,7925,600.0
1606329211.5092432,8165,200.0
1606329213.6618123,8405,500.0
1606329215.7819777,8645,600.0
1606329217.7673976,8885,1000.0
1606329219.8560166,9125,600.0
1606329221.9125893,9365,800.0
1606329224.1137185,9605,400.0
1606329226.320477,9845,400.0
1606329228.5127478,10085,500.0
1606329230.456669,10325,1100.0
1606329232.5973256,10565,500.0
1606329234.7423406,10805,400.0
1606329236.8114634,11045,700.0
1606329238.9664779,11285,600.0
1606329240.801632,11525,1300.0
1606329242.6683302,11765,1100.0
1606329244.5943818,12005,1000.0
1606329246.814201,12245,200.0
1606329248.6918314,12485,1200.0
1606329250.7066393,12725,800.0
1606329253.0497794,12965,400.0
1606329255.3652165,13205,100.0
1606329257.2798858,13445,1100.0
1606329259.1340585,13685,1300.0
1606329261.2424378,13925,600.0
1606329263.394745,14165,400.0
1606329265.4008107,14405,900.0
1606329267.582588,14645,400.0
1606329269.7282395,14885,400.0
1606329271.8218918,15125,500.0
1606329273.9457483,15365,400.0
1606329275.868987,15605,900.0
1606329277.936834,15845,600.0
