Wall time,Step,Value
1606378538.6179523,368,-4300.0
1606378541.0629237,608,-4600.0
1606378543.1076353,848,-860.0
1606378545.4526267,1088,-4100.0
1606378547.858982,1328,-4300.0
1606378550.3129716,1568,-4300.0
1606378552.7413585,1808,-4500.0
1606378555.0011036,2048,-4000.0
1606378556.1227028,2288,-3800.0
1606378558.4335334,2528,-4000.0
1606378560.8072176,2768,-4100.0
1606378563.3450227,3008,-4600.0
1606378565.8029346,3248,-4400.0
1606378568.2083817,3488,-4300.0
1606378570.4462318,3728,-3900.0
1606378572.7026806,3968,-3800.0
1606378573.821398,4208,-4000.0
1606378576.315715,4448,-4400.0
1606378578.61377,4688,-4100.0
1606378580.8474846,4928,-480.0
1606378583.4051952,5168,-4700.0
1606378585.9088461,5408,-4500.0
1606378588.345373,5648,-4000.0
1606378590.9327726,5888,-4700.0
1606378592.2246087,6128,-4800.0
1606378594.4860775,6368,-4000.0
1606378596.6820269,6608,-680.0
1606378599.2398727,6848,-4800.0
1606378601.4934134,7088,-3900.0
1606378603.931724,7328,-4400.0
1606378606.2546568,7568,-4100.0
1606378608.5611143,7808,-4000.0
1606378609.7485337,8048,-4200.0
1606378612.1035686,8288,-4200.0
1606378614.5591333,8528,-4500.0
1606378616.7124708,8768,120.0
1606378619.2298265,9008,-4600.0
1606378621.7274177,9248,-4000.0
1606378624.0404642,9488,-4100.0
1606378626.3183978,9728,-4200.0
1606378627.3672805,9968,-1980.0
1606378629.8375337,10208,-4400.0
1606378632.2814825,10448,-4500.0
1606378634.691989,10688,-4200.0
1606378636.8765085,10928,-140.0
1606378639.3397741,11168,-4700.0
1606378641.4480617,11408,360.0
1606378643.7269945,11648,-3900.0
1606378644.984983,11888,-4500.0
1606378647.3205416,12128,-4100.0
1606378649.5715284,12368,-4100.0
1606378651.9874332,12608,-4300.0
1606378654.3015547,12848,-4300.0
1606378656.533672,13088,-620.0
1606378659.071063,13328,-4600.0
1606378661.4307911,13568,-4400.0
1606378662.59821,13808,-4000.0
1606378665.1906745,14048,-4600.0
1606378667.4715726,14288,-3900.0
1606378669.7805853,14528,-3800.0
1606378672.1011095,14768,-4200.0
1606378674.4846327,15008,-4200.0
1606378676.9306865,15248,-4200.0
1606378679.3349974,15488,-4200.0
1606378680.4800825,15728,-4100.0
1606378682.7451534,15968,-4000.0
1606378684.9624746,16208,-3800.0
1606378687.054103,16448,620.0
1606378689.4140866,16688,-4300.0
1606378691.8344784,16928,-4500.0
1606378694.1284947,17168,-3800.0
1606378696.4413135,17408,-4300.0
1606378697.6212807,17648,-4100.0
1606378699.8782556,17888,-3800.0
1606378702.2329786,18128,-4200.0
1606378704.7194734,18368,-4500.0
1606378707.33385,18608,-4800.0
1606378709.5882597,18848,-3800.0
1606378711.901538,19088,-4100.0
1606378714.1192856,19328,-4200.0
1606378715.193496,19568,180.0
1606378717.777841,19808,-4800.0
1606378720.1820982,20048,-4300.0
1606378722.4425921,20288,-4100.0
1606378724.7275665,20528,-4000.0
1606378727.1630666,20768,-4200.0
1606378729.5638964,21008,-4600.0
1606378731.9861407,21248,-4200.0
1606378733.2204113,21488,-4400.0
1606378735.3706088,21728,340.0
1606378737.8391242,21968,-4500.0
1606378740.2452645,22208,-4200.0
1606378742.9260957,22448,-4300.0
1606378745.4457533,22688,-4500.0
1606378747.9179876,22928,-4700.0
1606378750.2476728,23168,-4300.0
1606378751.4812846,23408,-4300.0
1606378753.9347658,23648,-4400.0
1606378756.3284452,23888,-4300.0
1606378758.741685,24128,-4300.0
1606378761.11501,24368,-4300.0
1606378763.487109,24608,-4300.0
1606378765.728241,24848,-4000.0
1606378768.1276267,25088,-3900.0
1606378769.4164538,25328,-4700.0
1606378771.9920192,25568,-4600.0
1606378774.5768838,25808,-4700.0
1606378777.0340793,26048,-4500.0
1606378779.332385,26288,-4000.0
1606378781.8742971,26528,-4500.0
1606378784.2768762,26768,-4700.0
1606378786.6941402,27008,-4100.0
1606378787.9616456,27248,-4600.0
1606378790.4675198,27488,-4700.0
1606378792.832073,27728,-4200.0
1606378795.3078923,27968,-4600.0
1606378797.7223532,28208,-4600.0
1606378800.1213164,28448,-4300.0
1606378802.4158669,28688,-4100.0
1606378804.6412933,28928,-4000.0
1606378805.755072,29168,-4000.0
1606378808.0749705,29408,-4100.0
1606378810.2694027,29648,-3800.0
1606378812.5012636,29888,-3900.0
1606378814.8498826,30128,-4300.0
1606378817.1118205,30368,-4000.0
1606378819.2934837,30608,-580.0
1606378821.7177894,30848,-4400.0
1606378822.9409285,31088,-4300.0
1606378825.1944842,31328,-3900.0
1606378827.6452243,31568,-4400.0
1606378830.1489837,31808,-4600.0
1606378832.5667756,32048,-4500.0
1606378835.0566852,32288,-4600.0
1606378837.4977388,32528,-4500.0
1606378839.8896048,32768,-4000.0
1606378843.9189901,33008,-3800.0
1606378846.5364237,33248,-4400.0
1606378848.963854,33488,-4400.0
1606378851.5130389,33728,-4300.0
1606378854.3038666,33968,-4500.0
1606378857.16444,34208,-4100.0
1606378859.9937415,34448,-4200.0
1606378862.7385225,34688,-4400.0
1606378863.9253051,34928,-1060.0
1606378867.8053696,35168,-4800.0
1606378871.302138,35408,-4500.0
1606378874.6333737,35648,-4700.0
1606378877.5580847,35888,-4200.0
1606378880.3051093,36128,-4000.0
1606378883.090906,36368,-4300.0
1606378885.7436795,36608,-4200.0
1606378887.0556195,36848,-60.0
1606378889.839214,37088,-4000.0
1606378892.7180328,37328,-4300.0
1606378895.5702045,37568,-4400.0
1606378898.2342544,37808,-4400.0
1606378900.6891024,38048,-4300.0
1606378903.1377373,38288,-4400.0
1606378905.6109078,38528,-4600.0
1606378906.7866569,38768,-4200.0
1606378909.0724533,39008,-4100.0
1606378911.6325562,39248,-4700.0
1606378914.2042537,39488,-4700.0
1606378916.611509,39728,-4400.0
1606378919.041762,39968,-4500.0
1606378921.3899848,40208,-4200.0
1606378923.7263775,40448,-4100.0
1606378924.9317832,40688,-4100.0
1606378927.3385708,40928,-4200.0
1606378929.8715968,41168,-4500.0
1606378932.3888285,41408,-4700.0
1606378934.7207549,41648,-4300.0
1606378936.9633076,41888,-3900.0
1606378939.2311914,42128,-3100.0
1606378941.7485514,42368,-4700.0
1606378942.9643555,42608,-4300.0
1606378945.8279588,42848,-4600.0
1606378948.491631,43088,-4300.0
1606378951.1624603,43328,-4100.0
1606378954.1147354,43568,-4000.0
1606378956.7295291,43808,-4000.0
1606378959.1218154,44048,260.0
1606378962.0009031,44288,-3800.0
1606378963.748467,44528,-4200.0
1606378966.635148,44768,-3900.0
1606378969.5540211,45008,-4200.0
1606378972.5319088,45248,-4400.0
1606378975.516053,45488,-4500.0
1606378978.2260594,45728,-3800.0
1606378981.1295807,45968,-4400.0
1606378983.9050093,46208,-4000.0
1606378985.1915257,46448,-4100.0
1606378988.0480125,46688,-4300.0
1606378990.779171,46928,-3900.0
1606378993.4494119,47168,-4100.0
1606378995.8941438,47408,-580.0
1606378998.973184,47648,-4200.0
1606379002.3169677,47888,-4400.0
1606379005.4510162,48128,540.0
1606379007.2635698,48368,-4700.0
1606379010.879225,48608,-4600.0
1606379014.041253,48848,-4100.0
1606379017.010499,49088,-1020.0
1606379020.262728,49328,-4300.0
1606379023.5223284,49568,-4500.0
1606379026.8234944,49808,-4700.0
1606379029.9939597,50048,-3900.0
1606379031.5118387,50288,-4000.0
1606379035.004784,50528,-4700.0
1606379038.2442107,50768,-4400.0
1606379041.2990894,51008,-4100.0
1606379044.268379,51248,-3900.0
1606379047.5083451,51488,-4200.0
1606379050.7084568,51728,-4200.0
1606379053.9938316,51968,-4400.0
1606379055.6354454,52208,-4500.0
1606379058.6782997,52448,-4000.0
1606379061.5576699,52688,180.0
1606379064.4889445,52928,-260.0
1606379067.82866,53168,-4400.0
1606379070.9142032,53408,-3800.0
1606379074.2466009,53648,-4800.0
1606379077.4222329,53888,-4000.0
1606379079.1246147,54128,-4500.0
1606379082.1012902,54368,-3800.0
1606379085.0469549,54608,-2760.0
1606379088.1326675,54848,-4000.0
1606379091.343464,55088,-4500.0
1606379094.4763849,55328,-4400.0
1606379097.534189,55568,-4000.0
1606379100.7054608,55808,-4100.0
1606379102.313237,56048,-4400.0
1606379105.532956,56288,-4400.0
1606379108.7593296,56528,-4300.0
1606379111.6273108,56768,-1160.0
1606379114.6875095,57008,-2040.0
1606379118.0113633,57248,-4600.0
1606379121.1530526,57488,-4100.0
1606379124.4868517,57728,-4400.0
1606379126.1684213,57968,-4600.0
1606379129.2966902,58208,-4100.0
1606379132.2669332,58448,-1300.0
1606379135.6607091,58688,-4800.0
1606379139.077863,58928,-4800.0
1606379142.3407435,59168,-4600.0
1606379145.3964796,59408,-3900.0
1606379148.7548897,59648,-4400.0
1606379150.5007296,59888,-4600.0
1606379153.9267163,60128,-4500.0
1606379157.0866168,60368,-3900.0
1606379160.1905692,60608,-4000.0
1606379163.1530497,60848,-1960.0
1606379166.1936855,61088,-3660.0
1606379169.1154227,61328,-3900.0
1606379172.2265553,61568,-4100.0
1606379173.6556814,61808,-1940.0
1606379176.7271237,62048,-4000.0
1606379180.0008183,62288,-4300.0
1606379183.4215128,62528,-4200.0
1606379186.6269877,62768,-4300.0
1606379189.6792293,63008,-4000.0
1606379192.9656832,63248,-4400.0
1606379196.314258,63488,-4700.0
1606379197.8870988,63728,-4200.0
1606379201.1204016,63968,-4100.0
1606379204.2626624,64208,-4200.0
1606379207.4007015,64448,-4100.0
1606379210.7272766,64688,-4600.0
1606379213.928564,64928,-4200.0
1606379217.0885262,65168,-4300.0
1606379220.1760979,65408,-4100.0
1606379221.762677,65648,-4200.0
1606379228.3180962,65888,-4300.0
1606379231.3479376,66128,-3900.0
1606379234.5018477,66368,-4200.0
1606379237.8745823,66608,-4500.0
1606379240.9800572,66848,-4400.0
1606379244.0663388,67088,-3900.0
1606379247.3473756,67328,-4300.0
1606379248.8383977,67568,-4100.0
1606379252.2629566,67808,-4600.0
1606379255.5531526,68048,-4500.0
1606379258.991882,68288,-4600.0
1606379262.1481762,68528,-4100.0
1606379265.4207556,68768,-4300.0
1606379268.6506145,69008,-4400.0
1606379271.7793133,69248,-4100.0
1606379273.4444077,69488,-4400.0
1606379276.268603,69728,-440.0
1606379279.5397394,69968,-4500.0
1606379282.35448,70208,840.0
1606379285.5357184,70448,-4300.0
1606379288.6179364,70688,-4100.0
1606379291.7877386,70928,-4000.0
1606379294.7873614,71168,-3900.0
1606379296.3929844,71408,-4300.0
1606379299.2917132,71648,-1360.0
1606379302.424866,71888,-4100.0
1606379305.4566994,72128,-4000.0
1606379308.744339,72368,-4400.0
1606379312.1286044,72608,-4500.0
1606379315.4710348,72848,-4700.0
1606379318.7173488,73088,-4200.0
1606379320.3352602,73328,-4300.0
1606379323.4123805,73568,-4200.0
1606379326.6242912,73808,-4300.0
1606379329.7984283,74048,-4300.0
1606379332.9664154,74288,-4200.0
1606379336.0370631,74528,-4000.0
1606379339.27458,74768,-4600.0
1606379342.3893948,75008,-3900.0
1606379344.0189657,75248,-4400.0
1606379347.0153275,75488,-3800.0
1606379350.031447,75728,-3900.0
1606379353.358453,75968,-4600.0
1606379356.4036937,76208,-400.0
1606379359.4864416,76448,-4300.0
1606379362.6751142,76688,-4400.0
1606379365.815228,76928,-3800.0
1606379367.5207913,77168,-4700.0
1606379370.78292,77408,-4600.0
1606379374.0924528,77648,-4600.0
1606379377.0792146,77888,-3900.0
1606379380.071486,78128,-4100.0
1606379383.1063216,78368,-4100.0
1606379386.1482215,78608,-4000.0
1606379389.2481503,78848,-4100.0
1606379390.9130743,79088,-4600.0
1606379393.971844,79328,-4100.0
1606379397.186386,79568,-4400.0
1606379400.3759673,79808,-4400.0
1606379403.5402007,80048,-4200.0
1606379406.5973709,80288,-4200.0
