Wall time,Step,Value
1606318278.720033,245,-4700.0
1606318280.3514967,485,-4000.0
1606318281.8935208,725,-4300.0
1606318283.2983696,965,-3700.0
1606318284.881025,1205,-4400.0
1606318286.4432197,1445,-4300.0
1606318288.2496862,1685,-4800.0
1606318289.9007096,1925,-4300.0
1606318291.4964142,2165,-4200.0
1606318293.2223442,2405,-4500.0
1606318294.8525517,2645,-4300.0
1606318296.4566352,2885,-4200.0
1606318297.998104,3125,-3900.0
1606318299.6848707,3365,-4500.0
1606318301.3938797,3605,-4500.0
1606318302.9916875,3845,-3900.0
1606318304.61741,4085,-3900.0
1606318306.0101972,4325,-3300.0
1606318307.5790298,4565,-4100.0
1606318309.2252626,4805,-4300.0
1606318310.8475473,5045,-4200.0
1606318312.364264,5285,-3800.0
1606318314.1057048,5525,-4600.0
1606318315.8532703,5765,-4100.0
1606318317.5987775,6005,-4000.0
1606318319.7559829,6245,-4800.0
1606318321.7246087,6485,-4200.0
1606318323.6254704,6725,-4100.0
1606318325.519328,6965,-4200.0
1606318327.4946475,7205,-4400.0
1606318329.0371819,7445,-3600.0
1606318330.8734381,7685,-4500.0
1606318332.7664955,7925,-4600.0
1606318334.394491,8165,-3800.0
1606318336.1586804,8405,-4200.0
1606318337.9134119,8645,-4100.0
1606318339.9090843,8885,-4800.0
1606318341.678033,9125,-4100.0
1606318343.613339,9365,-4600.0
1606318345.5327444,9605,-4500.0
1606318347.4630735,9845,-4600.0
1606318349.3725853,10085,-4400.0
1606318351.240808,10325,-4300.0
1606318353.0442805,10565,-4000.0
1606318355.0952156,10805,-4800.0
1606318357.101994,11045,-4500.0
1606318358.842002,11285,-4000.0
1606318360.794833,11525,-4700.0
1606318362.6353648,11765,-4300.0
1606318364.2072065,12005,-3400.0
1606318366.204397,12245,-4400.0
1606318367.788808,12485,-3600.0
1606318369.7197042,12725,-4700.0
1606318371.4239697,12965,-4000.0
1606318373.3598404,13205,-4600.0
1606318375.193982,13445,-4300.0
1606318376.9959562,13685,-4200.0
1606318378.679498,13925,-3900.0
1606318380.3848238,14165,-3900.0
1606318382.0223944,14405,-3700.0
1606318383.9520304,14645,-4600.0
1606318385.719821,14885,-4100.0
1606318387.6007144,15125,-4400.0
1606318389.4997365,15365,-4500.0
1606318391.0699284,15605,-3200.0
1606318392.9079206,15845,-4400.0
1606318394.8145373,16085,-4500.0
1606318396.66214,16325,-4200.0
1606318398.3490095,16565,-3700.0
1606318400.1885471,16805,-4300.0
1606318401.9977388,17045,-4100.0
1606318403.9940567,17285,-4700.0
1606318405.970324,17525,-4700.0
1606318407.944486,17765,-4600.0
1606318409.665715,18005,-3800.0
1606318411.6469731,18245,-4600.0
1606318413.3407023,18485,-3800.0
1606318415.2147694,18725,-4500.0
1606318417.1800015,18965,-4700.0
1606318418.9392114,19205,-4000.0
1606318420.838818,19445,-4500.0
1606318422.7427769,19685,-4600.0
1606318424.4921334,19925,-4000.0
1606318426.1741946,20165,-3900.0
1606318428.1179905,20405,-4600.0
1606318429.8444765,20645,-4000.0
1606318431.6948626,20885,-4400.0
1606318433.5895188,21125,-4500.0
1606318435.2812092,21365,-3900.0
1606318437.2281582,21605,-4500.0
1606318439.0412624,21845,-4200.0
1606318440.949264,22085,-4600.0
1606318442.537225,22325,-3400.0
1606318444.486238,22565,-4700.0
1606318446.4355366,22805,-4700.0
1606318448.1656718,23045,-4000.0
1606318449.928667,23285,-4100.0
1606318451.848114,23525,-4500.0
1606318453.6375954,23765,-4200.0
1606318455.594423,24005,-4300.0
1606318457.380957,24245,-4200.0
1606318459.2342575,24485,-4400.0
1606318460.8921392,24725,-3800.0
1606318462.7938619,24965,-4500.0
1606318464.5922737,25205,-4300.0
1606318466.1652284,25445,-3600.0
1606318467.8267274,25685,-3700.0
1606318469.7553113,25925,-4700.0
1606318471.586826,26165,-4200.0
1606318473.4661422,26405,-4500.0
1606318475.3747756,26645,-4600.0
1606318477.2280242,26885,-4400.0
1606318478.911211,27125,-3900.0
1606318480.7346056,27365,-4200.0
1606318482.3160317,27605,-3400.0
1606318484.083188,27845,-4100.0
1606318485.9031305,28085,-4300.0
1606318487.7932518,28325,-4600.0
1606318489.6694047,28565,-4700.0
1606318491.5535707,28805,-4700.0
1606318493.4571414,29045,-4600.0
1606318495.305577,29285,-4500.0
1606318497.2293432,29525,-4800.0
1606318499.1164157,29765,-4600.0
1606318500.8122833,30005,-4000.0
1606318502.6209517,30245,-4400.0
1606318504.41741,30485,-4200.0
1606318506.349168,30725,-4600.0
1606318508.2960231,30965,-4600.0
1606318510.136739,31205,-4200.0
1606318511.9214356,31445,-4200.0
1606318513.7423563,31685,-4200.0
1606318515.271218,31925,-3400.0
1606318517.2072067,32165,-4600.0
1606318518.9398508,32405,-3900.0
1606318520.66333,32645,-4000.0
1606318524.8059995,32885,-3600.0
1606318526.7786574,33125,-4700.0
1606318528.6877391,33365,-4600.0
1606318530.6697474,33605,-4600.0
1606318532.3400683,33845,-3800.0
1606318534.1054547,34085,-4100.0
1606318535.9876468,34325,-4500.0
1606318537.571328,34565,-3600.0
1606318539.285796,34805,-3900.0
1606318540.9846065,35045,-3800.0
1606318542.5364962,35285,-3500.0
1606318544.5089767,35525,-4300.0
1606318546.5270581,35765,-4800.0
1606318548.6588714,36005,-4600.0
1606318550.4903913,36245,-4300.0
1606318552.354165,36485,-4300.0
1606318554.0806367,36725,-3900.0
1606318555.9739463,36965,-4200.0
1606318557.9410439,37205,-4600.0
1606318560.0153766,37445,-4600.0
1606318561.922654,37685,-3900.0
1606318564.070687,37925,-4500.0
1606318566.368173,38165,-4400.0
1606318568.2592225,38405,-4000.0
1606318570.4269016,38645,-4700.0
1606318572.4632046,38885,-4400.0
1606318574.366726,39125,-4300.0
1606318576.4505892,39365,-4600.0
1606318578.530109,39605,-4600.0
1606318580.6124485,39845,-4600.0
1606318582.623874,40085,-4400.0
1606318584.5847383,40325,-4200.0
1606318586.7144735,40565,-4700.0
1606318588.5786667,40805,-4100.0
1606318590.5737662,41045,-4500.0
1606318592.6639233,41285,-4700.0
1606318594.681196,41525,-4600.0
1606318596.6605418,41765,-4500.0
1606318598.5664845,42005,-4200.0
1606318600.4275453,42245,-4200.0
1606318602.2774992,42485,-4200.0
1606318604.2179737,42725,-4500.0
1606318606.202308,42965,-4300.0
1606318608.0615487,43205,-3900.0
1606318610.1482642,43445,-4600.0
1606318611.9977212,43685,-4200.0
1606318613.8296833,43925,-4400.0
1606318615.7878997,44165,-4600.0
1606318617.6285548,44405,-4200.0
1606318619.3984985,44645,-4200.0
1606318621.1212585,44885,-4000.0
1606318623.112605,45125,-4700.0
1606318625.1366491,45365,-4600.0
1606318627.1266541,45605,-4700.0
1606318629.042382,45845,-4400.0
1606318630.7664156,46085,-3900.0
1606318632.5716507,46325,-4000.0
1606318634.3860466,46565,-4100.0
1606318636.1688232,46805,-4000.0
1606318638.0669608,47045,-4200.0
1606318639.9837406,47285,-4300.0
1606318641.8779662,47525,-4200.0
1606318643.9963694,47765,-4400.0
1606318645.8176527,48005,-4000.0
1606318647.7710476,48245,-4400.0
1606318649.66417,48485,-4300.0
1606318651.6978948,48725,-4600.0
1606318653.600062,48965,-4400.0
1606318655.4134595,49205,-4000.0
1606318657.454375,49445,-4700.0
1606318659.234289,49685,-3900.0
1606318661.0283105,49925,-4000.0
1606318662.9882731,50165,-4200.0
1606318664.7477894,50405,-3600.0
1606318666.612282,50645,-4000.0
1606318668.5233147,50885,-4200.0
1606318670.3713129,51125,-3700.0
1606318672.1354744,51365,-3400.0
1606318674.1156573,51605,-4200.0
1606318676.168799,51845,-4400.0
1606318677.9764907,52085,-3700.0
1606318680.1010065,52325,-4700.0
1606318682.0674944,52565,-4300.0
1606318684.159082,52805,-4400.0
1606318686.3267868,53045,-4600.0
1606318688.5174859,53285,-4600.0
1606318690.8040462,53525,-4700.0
1606318692.970516,53765,-4500.0
1606318694.8962696,54005,-3800.0
1606318697.040329,54245,-4400.0
1606318699.0742412,54485,-4100.0
1606318700.9422379,54725,-3700.0
1606318703.031096,54965,-4400.0
1606318705.0244267,55205,-4200.0
1606318706.9882882,55445,-4000.0
1606318709.0826454,55685,-4700.0
1606318711.1032174,55925,-4500.0
1606318713.012086,56165,-4300.0
1606318715.0211039,56405,-4400.0
1606318717.0249472,56645,-4400.0
1606318718.8053606,56885,-3900.0
1606318720.685338,57125,-4000.0
1606318722.8646166,57365,-4700.0
1606318724.9067013,57605,-4200.0
1606318726.9180393,57845,-4500.0
1606318728.9921827,58085,-4400.0
1606318730.8792634,58325,-4300.0
1606318732.7675614,58565,-4000.0
1606318734.5018575,58805,-3700.0
1606318736.0966234,59045,-3400.0
1606318738.0252306,59285,-4300.0
1606318739.909631,59525,-4100.0
1606318741.8873522,59765,-4400.0
1606318743.7556953,60005,-4000.0
1606318745.6195617,60245,-4100.0
1606318747.634091,60485,-4100.0
1606318749.5445163,60725,-4000.0
1606318751.5449786,60965,-4300.0
1606318753.4267442,61205,-4000.0
1606318755.2814257,61445,-4000.0
1606318757.2101762,61685,-4200.0
1606318759.235522,61925,-4500.0
1606318761.305683,62165,-4400.0
1606318763.3740432,62405,-4400.0
1606318765.247794,62645,-4200.0
1606318767.0797539,62885,-3900.0
1606318769.0428925,63125,-4200.0
1606318770.8736298,63365,-4000.0
1606318772.8277426,63605,-4300.0
1606318775.0011888,63845,-4700.0
1606318777.1242902,64085,-4500.0
1606318779.153798,64325,-4000.0
1606318780.937739,64565,-3600.0
1606318782.9927242,64805,-4300.0
1606318785.0740974,65045,-4500.0
1606318786.8562315,65285,-3500.0
1606318788.6799169,65525,-3900.0
1606318793.0487778,65765,-3800.0
1606318794.9638078,66005,-4000.0
1606318796.7722716,66245,-3700.0
1606318798.7337306,66485,-4100.0
1606318800.6033843,66725,-3800.0
1606318802.723318,66965,-4600.0
1606318804.706349,67205,-4400.0
1606318806.7519321,67445,-4500.0
1606318808.690894,67685,-4300.0
1606318810.8840013,67925,-4500.0
1606318813.0993366,68165,-4600.0
1606318815.2101142,68405,-4500.0
1606318817.2188692,68645,-4500.0
1606318819.3502717,68885,-4800.0
1606318821.3796918,69125,-4400.0
1606318823.455364,69365,-4700.0
1606318825.4138536,69605,-4400.0
1606318827.4345658,69845,-4300.0
1606318829.583339,70085,-4800.0
1606318831.7200181,70325,-4800.0
1606318833.7617822,70565,-4500.0
1606318835.8999388,70805,-4800.0
1606318837.9157836,71045,-4500.0
1606318839.816923,71285,-4100.0
1606318841.7759054,71525,-4300.0
