Wall time,Step,Value
1606342730.338463,368,700.0
1606342735.1217604,608,300.0
1606342740.3929791,848,0.0
1606342744.9212067,1088,600.0
1606342748.9097242,1328,300.0
1606342752.9585578,1568,600.0
1606342756.8039372,1808,200.0
1606342760.1998582,2048,1100.0
1606342762.0682309,2288,1200.0
1606342766.7102704,2528,500.0
1606342770.4611168,2768,1100.0
1606342773.9875371,3008,900.0
1606342778.3243985,3248,300.0
1606342782.4173546,3488,300.0
1606342786.3693721,3728,800.0
1606342790.3369763,3968,300.0
1606342792.2740595,4208,600.0
1606342796.6736274,4448,600.0
1606342800.8196616,4688,400.0
1606342804.384139,4928,900.0
1606342808.153212,5168,300.0
1606342812.1571941,5408,100.0
1606342815.9090261,5648,900.0
1606342820.5321112,5888,500.0
1606342822.6925254,6128,300.0
1606342826.3351073,6368,800.0
1606342830.6080418,6608,200.0
1606342835.182556,6848,700.0
1606342839.1779485,7088,700.0
1606342843.021731,7328,400.0
1606342847.0624754,7568,500.0
1606342850.451124,7808,1300.0
1606342852.7122202,8048,400.0
1606342855.8363285,8288,1100.0
1606342859.4085634,8528,600.0
1606342864.418421,8768,200.0
1606342869.1446173,9008,300.0
1606342874.188675,9248,100.0
1606342878.4368153,9488,400.0
1606342882.5023596,9728,800.0
1606342884.273809,9968,900.0
1606342888.5146258,10208,500.0
1606342892.2197616,10448,1000.0
1606342896.3772652,10688,300.0
1606342900.685694,10928,600.0
1606342905.2799683,11168,200.0
1606342909.5134542,11408,300.0
1606342913.2712789,11648,300.0
1606342915.4762888,11888,500.0
1606342919.3025827,12128,800.0
1606342922.7809362,12368,1000.0
1606342926.5127275,12608,1400.0
1606342930.574786,12848,200.0
1606342935.1144764,13088,200.0
1606342939.0433125,13328,400.0
1606342942.848673,13568,900.0
1606342944.9390664,13808,700.0
1606342949.2023625,14048,100.0
1606342952.8306587,14288,900.0
1606342957.087134,14528,400.0
1606342962.0023239,14768,500.0
1606342966.7470315,15008,100.0
1606342970.7172709,15248,300.0
1606342975.0397346,15488,1000.0
1606342977.0706728,15728,900.0
1606342981.2276874,15968,300.0
1606342986.0783012,16208,300.0
1606342990.382706,16448,600.0
1606342994.7351394,16688,600.0
1606342999.9406533,16928,200.0
1606343004.6637862,17168,200.0
1606343009.8498652,17408,300.0
1606343012.3642685,17648,400.0
1606343016.4694066,17888,500.0
1606343020.6769621,18128,400.0
1606343025.7819726,18368,0.0
1606343030.9886386,18608,200.0
1606343035.2409012,18848,900.0
1606343040.402515,19088,400.0
1606343045.4015753,19328,300.0
1606343047.860436,19568,200.0
1606343052.330115,19808,400.0
1606343056.2846441,20048,600.0
1606343061.2329092,20288,700.0
1606343066.5777624,20528,100.0
1606343071.785739,20768,100.0
1606343076.888882,21008,400.0
1606343081.061045,21248,600.0
1606343083.740491,21488,400.0
1606343087.7385228,21728,700.0
1606343092.08917,21968,700.0
1606343097.2010064,22208,400.0
1606343101.9141982,22448,500.0
1606343106.996337,22688,800.0
1606343111.621844,22928,100.0
1606343115.8139274,23168,1000.0
1606343117.854833,23408,900.0
1606343122.609933,23648,300.0
1606343127.586633,23888,500.0
1606343132.4200978,24128,700.0
1606343137.1828847,24368,400.0
1606343142.433686,24608,500.0
1606343147.359495,24848,800.0
1606343152.288953,25088,0.0
1606343154.7224696,25328,800.0
1606343158.4938684,25568,1000.0
1606343162.9902525,25808,300.0
1606343167.1302593,26048,800.0
1606343171.8183858,26288,900.0
1606343176.3397472,26528,200.0
1606343181.1463902,26768,200.0
1606343185.6222458,27008,600.0
1606343188.3584628,27248,300.0
1606343192.9402738,27488,400.0
1606343196.9592254,27728,1100.0
1606343201.5909302,27968,300.0
1606343206.1234946,28208,600.0
1606343210.497619,28448,700.0
1606343214.7605317,28688,1000.0
1606343219.561033,28928,500.0
1606343221.8432617,29168,600.0
1606343226.9418674,29408,200.0
1606343231.3832524,29648,800.0
1606343236.0063837,29888,300.0
1606343240.8004768,30128,600.0
1606343245.3803406,30368,600.0
1606343249.7743785,30608,800.0
1606343254.5243213,30848,800.0
1606343256.9002132,31088,400.0
1606343260.938401,31328,1000.0
1606343265.0286167,31568,900.0
1606343269.6424894,31808,1000.0
1606343274.5901809,32048,700.0
1606343279.7032108,32288,500.0
1606343284.9483354,32528,500.0
1606343289.9574625,32768,100.0
1606343296.7085626,33008,400.0
1606343301.5046263,33248,600.0
1606343306.1616747,33488,400.0
1606343310.6839075,33728,500.0
1606343315.932285,33968,200.0
1606343320.4395943,34208,500.0
1606343324.76594,34448,700.0
1606343329.0596848,34688,300.0
1606343331.1851134,34928,1100.0
1606343335.8787112,35168,300.0
1606343340.973131,35408,200.0
1606343345.4948442,35648,700.0
