Wall time,Step,Value
1606342938.1650066,15728,-4200.0
1606342942.730793,15968,-4800.0
1606342946.9216676,16208,-4600.0
1606342950.4240696,16448,-3700.0
1606342954.533014,16688,-4100.0
1606342958.1334782,16928,-3800.0
1606342961.4251866,17168,-3500.0
1606342965.1730103,17408,-3600.0
1606342967.075935,17648,-3900.0
1606342970.8264909,17888,-3300.0
1606342975.0232944,18128,-4500.0
1606342979.4510293,18368,-4700.0
1606342983.1721237,18608,-3600.0
1606342987.8917,18848,-4800.0
1606342992.367703,19088,-3900.0
1606342997.1657784,19328,-4800.0
1606342999.3975222,19568,-3800.0
1606343004.093747,19808,-4300.0
1606343008.2980983,20048,-4300.0
1606343012.817608,20288,-4800.0
1606343016.7297595,20528,-4200.0
1606343020.9295933,20768,-3900.0
1606343025.1837714,21008,-4500.0
1606343029.1699638,21248,-4500.0
1606343031.5143178,21488,-3700.0
1606343036.309986,21728,-3900.0
1606343040.6181338,21968,-4100.0
1606343045.3889618,22208,-4100.0
1606343049.639579,22448,-3900.0
1606343054.177787,22688,-4000.0
1606343058.4280627,22928,-3700.0
1606343063.0033324,23168,-4800.0
1606343065.0920231,23408,-4100.0
1606343069.1618345,23648,-3200.0
1606343073.9218104,23888,-4200.0
1606343077.9163082,24128,-4200.0
1606343082.3563995,24368,-3700.0
1606343087.1069736,24608,-4100.0
1606343091.6108742,24848,-4300.0
1606343096.009651,25088,-4100.0
1606343098.2542684,25328,-4000.0
1606343103.2373724,25568,-4200.0
1606343108.10532,25808,-4200.0
1606343113.0571544,26048,-4600.0
1606343118.059572,26288,-3700.0
1606343122.9076922,26528,-4300.0
1606343127.4894052,26768,-4300.0
1606343132.3469489,27008,-4700.0
1606343134.773956,27248,-4200.0
1606343139.2819123,27488,-4300.0
1606343143.700895,27728,-4200.0
1606343147.6465986,27968,-3900.0
1606343152.0904331,28208,-4000.0
1606343156.6247368,28448,-4400.0
1606343161.1586275,28688,-4100.0
1606343165.6687074,28928,-3800.0
1606343168.181295,29168,-4600.0
1606343172.777808,29408,-4200.0
1606343177.2958136,29648,-4000.0
1606343182.0016613,29888,-4100.0
1606343186.1640778,30128,-3700.0
1606343190.4401078,30368,-3600.0
1606343194.8996134,30608,-4700.0
1606343198.9628868,30848,-3500.0
1606343201.3648694,31088,-4200.0
1606343205.836645,31328,-3800.0
1606343210.3351693,31568,-4100.0
1606343215.2880647,31808,-4600.0
1606343219.3688436,32048,-4000.0
1606343224.3858657,32288,-4700.0
1606343229.3895342,32528,-4500.0
1606343233.9825003,32768,-4600.0
1606343240.907777,33008,-4600.0
1606343245.0168083,33248,-3400.0
1606343249.1087377,33488,-3800.0
1606343253.5566154,33728,-4700.0
1606343257.7380228,33968,-3700.0
1606343262.2466097,34208,-3700.0
1606343266.7411633,34448,-4600.0
1606343270.9692042,34688,-3300.0
1606343273.3211792,34928,-4200.0
1606343277.3978546,35168,-3700.0
1606343282.247503,35408,-4200.0
1606343286.6810617,35648,-4200.0
1606343291.2535124,35888,-3800.0
1606343295.8113232,36128,-4700.0
1606343300.4320543,36368,-4100.0
1606343305.3007472,36608,-4800.0
1606343307.0832253,36848,-3400.0
1606343311.706332,37088,-4400.0
1606343316.40751,37328,-3900.0
1606343321.2077954,37568,-4400.0
1606343325.762859,37808,-4300.0
1606343330.6729875,38048,-4100.0
1606343335.2442315,38288,-4300.0
1606343339.952637,38528,-4000.0
1606343342.2048342,38768,-4700.0
1606343346.4177847,39008,-4000.0
1606343350.984848,39248,-4200.0
1606343355.921095,39488,-4500.0
1606343360.4931967,39728,-4600.0
