Wall time,Step,Value
1606342668.5321584,245,-4600.0
1606342670.3335657,485,-4700.0
1606342672.0338092,725,-4300.0
1606342673.8567708,965,-3800.0
1606342675.741303,1205,-4100.0
1606342677.9128594,1445,-4400.0
1606342680.1286495,1685,-4300.0
1606342683.2726996,1925,-3900.0
1606342687.2812636,2165,-4200.0
1606342691.2124884,2405,-3700.0
1606342695.5349493,2645,-3700.0
1606342699.7334657,2885,-4100.0
1606342704.0315425,3125,-4300.0
1606342707.3989046,3365,-3900.0
1606342711.1563458,3605,-3800.0
1606342715.4819603,3845,-4500.0
1606342720.6823022,4085,-4400.0
1606342724.5668292,4325,-4200.0
1606342728.7765095,4565,-4800.0
1606342733.2593365,4805,-4100.0
1606342737.4954464,5045,-4200.0
1606342741.394994,5285,-4400.0
1606342744.9211462,5525,-3900.0
1606342748.1291816,5765,-3900.0
1606342751.9248636,6005,-4600.0
1606342756.1905532,6245,-4500.0
1606342759.7298942,6485,-4000.0
1606342763.233423,6725,-4000.0
1606342767.9614215,6965,-4800.0
1606342771.9727585,7205,-3900.0
1606342774.5695376,7445,-3600.0
1606342778.2226672,7685,-4000.0
1606342782.533102,7925,-4100.0
1606342786.4799335,8165,-3800.0
1606342790.5798018,8405,-4300.0
1606342794.7095554,8645,-4800.0
1606342798.6187882,8885,-4300.0
1606342801.8828773,9125,-3600.0
1606342805.643774,9365,-4600.0
1606342809.1082196,9605,-4500.0
1606342813.5663931,9845,-4600.0
1606342817.6689837,10085,-4300.0
1606342820.8931718,10325,-3800.0
1606342824.643153,10565,-4400.0
1606342827.9561741,10805,-4400.0
1606342831.8286257,11045,-4800.0
1606342835.4925058,11285,-3800.0
1606342839.2878938,11525,-4400.0
1606342843.1913152,11765,-4300.0
1606342846.6269312,12005,-4400.0
1606342850.7534943,12245,-4800.0
1606342854.6373653,12485,-4300.0
1606342858.7915475,12725,-4800.0
1606342861.98442,12965,-3800.0
1606342865.4749112,13205,-4200.0
1606342869.5569415,13445,-4600.0
1606342873.3230572,13685,-3700.0
1606342877.5809662,13925,-4500.0
1606342881.31374,14165,-4400.0
1606342884.4773972,14405,-4000.0
1606342888.5558562,14645,-4100.0
1606342892.289292,14885,-3800.0
1606342895.609568,15125,-3900.0
1606342899.6767306,15365,-4300.0
1606342903.5551422,15605,-4500.0
1606342906.9237447,15845,-4400.0
1606342910.9975526,16085,-4200.0
1606342915.2023315,16325,-4800.0
1606342918.8529816,16565,-4100.0
1606342923.0909207,16805,-4400.0
1606342926.8304949,17045,-4300.0
1606342930.8111033,17285,-4400.0
1606342934.4121854,17525,-4200.0
1606342938.3598607,17765,-4500.0
1606342942.03798,18005,-4200.0
1606342946.0116277,18245,-3800.0
1606342950.45472,18485,-4600.0
1606342954.535388,18725,-4300.0
