Wall time,Step,Value
1606329149.0089467,240,0.0
1606329151.096509,480,0.0
1606329153.0857644,720,400.0
1606329155.1560893,960,600.0
1606329158.1455839,1200,400.0
1606329161.1420434,1440,700.0
1606329163.7868047,1680,800.0
1606329166.794829,1920,1200.0
1606329169.8026383,2160,700.0
1606329172.898069,2400,900.0
1606329175.9686368,2640,500.0
1606329178.8846855,2880,500.0
1606329181.9949973,3120,500.0
1606329185.1285076,3360,400.0
1606329188.192141,3600,300.0
1606329191.0998967,3840,400.0
1606329194.1276038,4080,700.0
1606329196.9129906,4320,100.0
1606329199.8091547,4560,1100.0
1606329202.8593066,4800,1000.0
1606329205.8385565,5040,500.0
1606329208.858718,5280,800.0
1606329211.9504507,5520,200.0
1606329215.1398423,5760,400.0
1606329218.3152666,6000,100.0
1606329221.4534593,6240,200.0
1606329224.3721216,6480,400.0
1606329227.3921895,6720,400.0
1606329230.2639318,6960,600.0
1606329233.0963986,7200,1100.0
1606329236.1910398,7440,1000.0
1606329238.954116,7680,400.0
1606329242.078306,7920,800.0
1606329244.930769,8160,500.0
1606329248.094487,8400,1000.0
1606329251.0863094,8640,200.0
1606329254.0469427,8880,700.0
1606329257.2576299,9120,500.0
1606329260.440692,9360,100.0
1606329263.3144846,9600,500.0
1606329265.9862893,9840,900.0
1606329269.0968542,10080,1200.0
1606329272.036425,10320,300.0
1606329275.0423572,10560,800.0
1606329278.096228,10800,400.0
1606329280.9999073,11040,300.0
1606329284.04529,11280,400.0
1606329287.0420706,11520,300.0
1606329290.092985,11760,600.0
1606329292.9830894,12000,400.0
1606329295.8936353,12240,1000.0
1606329298.515187,12480,400.0
1606329301.1976118,12720,800.0
1606329303.8382506,12960,700.0
1606329306.4809954,13200,800.0
1606329309.1321309,13440,800.0
1606329311.8322566,13680,300.0
1606329314.6196015,13920,700.0
1606329317.3078249,14160,300.0
1606329320.085912,14400,700.0
1606329322.6588726,14640,500.0
1606329325.5707796,14880,600.0
1606329328.320441,15120,100.0
1606329330.9824553,15360,500.0
1606329333.5946112,15600,800.0
1606329336.1914306,15840,1200.0
1606329339.0951793,16080,700.0
1606329341.915167,16320,300.0
1606329344.4711108,16560,400.0
1606329347.432756,16800,700.0
1606329350.1049874,17040,300.0
1606329352.8050778,17280,300.0
1606329355.46325,17520,700.0
1606329358.0806854,17760,800.0
1606329360.9148564,18000,600.0
1606329363.5359166,18240,600.0
1606329366.3400903,18480,400.0
1606329368.880534,18720,200.0
1606329371.6901913,18960,1100.0
1606329374.73157,19200,0.0
1606329377.3909934,19440,0.0
1606329380.2338505,19680,500.0
1606329383.0898504,19920,400.0
1606329385.5412564,20160,100.0
1606329388.4938838,20400,900.0
1606329391.2129242,20640,400.0
1606329393.8728375,20880,100.0
1606329396.667919,21120,700.0
1606329399.240648,21360,300.0
1606329402.2708516,21600,600.0
1606329404.8870132,21840,100.0
1606329407.1642342,22080,500.0
1606329409.961669,22320,1600.0
1606329412.695398,22560,700.0
1606329415.7195063,22800,200.0
1606329418.3620765,23040,200.0
1606329420.9539418,23280,800.0
