Wall time,Step,Value
1606378968.888316,245,600.0
1606378971.6682742,485,600.0
1606378974.6905155,725,200.0
1606378977.5225568,965,500.0
1606378980.4593384,1205,300.0
1606378983.4243348,1445,300.0
1606378986.1348364,1685,500.0
1606378988.9205227,1925,500.0
1606378991.683039,2165,700.0
1606378994.3825326,2405,800.0
1606378997.0187337,2645,500.0
1606379000.2633529,2885,600.0
1606379003.463955,3125,800.0
1606379006.7086756,3365,600.0
1606379010.0288901,3605,300.0
1606379013.3155732,3845,300.0
1606379016.7598207,4085,100.0
1606379020.0424414,4325,500.0
1606379022.9642873,4565,900.0
1606379026.4357088,4805,100.0
1606379029.4619513,5045,900.0
1606379032.763333,5285,400.0
1606379035.841118,5525,800.0
1606379039.1132083,5765,400.0
1606379042.4278815,6005,300.0
1606379045.35211,6245,1000.0
1606379048.7586522,6485,300.0
1606379051.7450118,6725,800.0
1606379054.5597334,6965,1200.0
1606379057.8588297,7205,400.0
1606379061.1136894,7445,400.0
1606379064.4995658,7685,200.0
1606379067.251249,7925,1300.0
1606379070.4832778,8165,600.0
1606379073.592788,8405,700.0
1606379076.6146688,8645,1000.0
1606379079.9859996,8885,300.0
1606379083.2900121,9125,300.0
1606379086.2983305,9365,800.0
1606379089.5968935,9605,300.0
1606379092.8232336,9845,300.0
1606379096.1636994,10085,200.0
1606379099.5717063,10325,100.0
1606379102.8493347,10565,500.0
1606379106.1240728,10805,300.0
1606379109.2085226,11045,1000.0
1606379112.4318259,11285,300.0
1606379115.7850053,11525,300.0
1606379118.9154696,11765,600.0
1606379121.9589148,12005,800.0
1606379125.280986,12245,300.0
1606379129.0077794,12485,100.0
1606379131.7721932,12725,1100.0
1606379134.9766114,12965,400.0
1606379138.286171,13205,300.0
1606379141.6619654,13445,300.0
1606379144.99705,13685,200.0
1606379148.3982265,13925,200.0
1606379151.5610857,14165,700.0
1606379154.7216985,14405,800.0
1606379158.288865,14645,0.0
1606379161.4358299,14885,700.0
1606379164.2734706,15125,1400.0
1606379167.1450036,15365,1300.0
1606379170.0962112,15605,900.0
1606379173.6999133,15845,0.0
1606379177.1130471,16085,200.0
1606379180.4268322,16325,400.0
1606379183.7355492,16565,400.0
1606379186.8448327,16805,800.0
1606379190.155902,17045,400.0
1606379193.48088,17285,400.0
1606379196.8977337,17525,200.0
1606379200.307123,17765,200.0
1606379203.0954807,18005,1200.0
1606379206.558746,18245,100.0
1606379210.043663,18485,200.0
1606379213.1973321,18725,700.0
1606379216.271192,18965,800.0
1606379219.3373811,19205,800.0
1606379222.6623824,19445,300.0
1606379226.1003675,19685,100.0
1606379229.4718354,19925,300.0
1606379232.7640393,20165,400.0
1606379235.7593915,20405,800.0
1606379238.7940862,20645,800.0
1606379242.0494463,20885,400.0
1606379245.1273124,21125,900.0
1606379248.1907756,21365,600.0
1606379251.5301325,21605,300.0
1606379254.457763,21845,800.0
1606379257.4662902,22085,900.0
1606379260.9042432,22325,300.0
1606379264.1574645,22565,500.0
1606379267.066132,22805,1000.0
1606379270.4874418,23045,100.0
1606379273.6387174,23285,500.0
