1.500000000000000000e+03
8.000000000000000000e+02
1.000000000000000000e+03
6.000000000000000000e+02
1.200000000000000000e+03
5.000000000000000000e+02
3.000000000000000000e+02
4.000000000000000000e+02
8.000000000000000000e+02
4.000000000000000000e+02
