2.000000000000000000e+02
4.000000000000000000e+02
7.000000000000000000e+02
1.100000000000000000e+03
2.000000000000000000e+02
1.300000000000000000e+03
5.000000000000000000e+02
4.000000000000000000e+02
7.000000000000000000e+02
4.000000000000000000e+02
