4.000000000000000000e+02
6.000000000000000000e+02
6.000000000000000000e+02
1.100000000000000000e+03
1.000000000000000000e+02
6.000000000000000000e+02
9.000000000000000000e+02
6.000000000000000000e+02
1.700000000000000000e+03
8.000000000000000000e+02
