7.000000000000000000e+02
4.000000000000000000e+02
6.000000000000000000e+02
4.000000000000000000e+02
1.100000000000000000e+03
1.100000000000000000e+03
5.000000000000000000e+02
1.800000000000000000e+03
4.000000000000000000e+02
2.000000000000000000e+02
