8.000000000000000000e+02
1.100000000000000000e+03
8.000000000000000000e+02
4.000000000000000000e+02
4.000000000000000000e+02
8.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
2.000000000000000000e+02
3.000000000000000000e+02
