3.000000000000000000e+02
1.000000000000000000e+02
8.000000000000000000e+02
1.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
1.400000000000000000e+03
1.000000000000000000e+03
6.000000000000000000e+02
7.000000000000000000e+02
