1.000000000000000000e+02
1.200000000000000000e+03
3.000000000000000000e+02
1.000000000000000000e+03
4.000000000000000000e+02
1.200000000000000000e+03
2.000000000000000000e+02
4.000000000000000000e+02
1.000000000000000000e+02
8.000000000000000000e+02
