3.000000000000000000e+02
4.000000000000000000e+02
3.000000000000000000e+02
0.000000000000000000e+00
9.000000000000000000e+02
7.000000000000000000e+02
5.000000000000000000e+02
3.000000000000000000e+02
6.000000000000000000e+02
9.000000000000000000e+02
